epoch,train_loss,val_loss,val_acc,val_loss_old
1,1.66565769682215,1.2933575251478364,0.5401555555555556,910.5236977040768
2,1.4131448881869966,1.2254080417862332,0.5683111111111111,862.6872614175081
3,1.3015433825891127,1.1501856351440602,0.6085111111111111,809.7306871414185
4,1.2249193978919224,1.070288942893967,0.6373222222222222,753.4834157973528
5,1.165631740269336,0.984335291897878,0.6610333333333334,692.9720454961061
6,1.1103962328792971,0.942890526430512,0.6836888888888889,663.7949306070805
7,1.0629633375528185,1.0120698531073602,0.6598333333333334,712.4971765875816
8,1.0205385325984522,0.99651673423465,0.6619888888888888,701.5477809011936
9,0.9759334883737292,0.9944563328330828,0.6669111111111111,700.0972583144903
10,0.9282415766607632,0.9556292760482228,0.6785666666666667,672.7630103379488
11,0.880903373895721,1.043098910383626,0.6526222222222222,734.3416329100728
12,0.840765886940062,0.8880607355597683,0.7081222222222222,625.1947578340769
13,0.7975979902866212,1.0398600299376994,0.6703888888888889,732.0614610761404
14,0.7479977248744532,1.0240791392597286,0.6760222222222222,720.9517140388489
15,0.7143208956007253,0.9500627871179446,0.6975666666666667,668.844202131033
16,0.6755305049432949,1.0869989945256913,0.6647555555555555,765.2472921460867
17,0.6359566437419165,1.0330187484664335,0.6766777777777778,727.2451989203691
18,0.6077721048654481,0.9719987497664988,0.7022777777777778,684.2871198356152
19,0.5766032000326298,1.005292528901588,0.6935555555555556,707.7259403467178
20,0.5645359837534752,0.9552596149627458,0.7083111111111111,672.502768933773
21,0.5476024431938474,0.9196563520341772,0.7161777777777778,647.4380718320608
22,0.5355772481892597,0.8958611607297577,0.7266444444444444,630.6862571537495
23,0.5281165625730698,0.9154011675008488,0.7194222222222222,644.4424219205976
24,0.5240402106534351,0.8892607239329002,0.7301666666666666,626.0395496487617
25,0.5222830358384685,0.8825753304514695,0.7303222222222222,621.3330326378345
26,0.520661037161269,0.8866487169130282,0.7308444444444444,624.2006967067719
27,0.5195128359747204,0.8823588061231104,0.7315666666666667,621.1805995106697
28,0.5185028490695086,0.8864499066998675,0.7296333333333334,624.0607343167067
29,0.5179080257022922,0.8820056393530897,0.7313,620.9319701045752
30,0.5174303167414936,0.8823239871893417,0.7301777777777778,621.1560869812965
31,0.5171986367045478,0.8871988416226073,0.7305888888888888,624.5879845023155
32,0.5165434990247543,0.8862188334830783,0.7309222222222223,623.8980587720871
33,0.5171659162945368,0.8875992674041878,0.7303666666666667,624.8698842525482
34,0.5162567395547574,0.8831947973125022,0.7310333333333333,621.7691373080015
35,0.515738623301414,0.8874593828381463,0.7314111111111111,624.771405518055
36,0.5155924325808883,0.8853931516959247,0.7314,623.316778793931
37,0.515483870594339,0.8853405215777457,0.7312888888888889,623.279727190733
